Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-03 00:00:00+05:30,92.0,92.5,90.77999877929688,91.7300033569336,6429647,0.0,0.0
2025-09-04 00:00:00+05:30,91.0,91.69999694824219,91.0,91.01000213623047,439769,0.0,0.0
2025-09-05 00:00:00+05:30,91.01000213623047,92.5999984741211,91.0,92.1500015258789,292251,0.0,0.0
2025-09-08 00:00:00+05:30,92.66000366210938,96.75,92.61000061035156,96.73999786376953,759870,0.0,0.0
2025-09-09 00:00:00+05:30,99.48999786376953,101.56999969482422,98.66999816894531,101.56999969482422,1429457,0.0,0.0
2025-09-10 00:00:00+05:30,103.0,106.63999938964844,102.0,106.63999938964844,1433581,0.0,0.0
2025-09-11 00:00:00+05:30,109.4000015258789,111.4000015258789,102.0,108.7699966430664,1203881,0.0,0.0
2025-09-12 00:00:00+05:30,112.0,112.0,105.0,109.43000030517578,256157,0.0,0.0
2025-09-15 00:00:00+05:30,110.25,110.25,105.19999694824219,107.20999908447266,172808,0.0,0.0
2025-09-16 00:00:00+05:30,108.0,111.0,107.73999786376953,109.2300033569336,896849,0.0,0.0
2025-09-17 00:00:00+05:30,110.0,131.07000732421875,110.0,129.05999755859375,5124607,0.0,0.0
2025-09-18 00:00:00+05:30,130.0500030517578,145.49000549316406,130.0,132.9600067138672,3551213,0.0,0.0
2025-09-19 00:00:00+05:30,133.0,137.89999389648438,126.19999694824219,134.50999450683594,1960401,0.0,0.0
2025-09-22 00:00:00+05:30,134.25,147.6999969482422,130.52000427246094,140.1199951171875,1252206,0.0,0.0
2025-09-23 00:00:00+05:30,140.97999572753906,142.8699951171875,135.0,140.5500030517578,611160,0.0,0.0
2025-09-24 00:00:00+05:30,141.99000549316406,144.99000549316406,137.41000366210938,140.19000244140625,932433,0.0,0.0
2025-09-25 00:00:00+05:30,139.0,139.85000610351562,133.17999267578125,133.8300018310547,192250,0.0,0.0
2025-09-26 00:00:00+05:30,128.14999389648438,131.6999969482422,127.12999725341797,128.6699981689453,209051,0.0,0.0
2025-09-29 00:00:00+05:30,128.25,133.1999969482422,122.2300033569336,132.02000427246094,216236,0.0,0.0
2025-09-30 00:00:00+05:30,133.5,136.5,129.0,131.16000366210938,77316,0.0,0.0
2025-10-01 00:00:00+05:30,133.5,134.5,126.9000015258789,129.75999450683594,78401,0.0,0.0
2025-10-03 00:00:00+05:30,128.0,133.5,124.80000305175781,126.83999633789062,163116,0.0,0.0
2025-10-06 00:00:00+05:30,128.11000061035156,129.89999389648438,120.5999984741211,123.05999755859375,207940,0.0,0.0
2025-10-07 00:00:00+05:30,123.4000015258789,127.0,122.0,123.01000213623047,102900,0.0,0.0
2025-10-08 00:00:00+05:30,123.0,126.5,121.80000305175781,124.69000244140625,61891,0.0,0.0
2025-10-09 00:00:00+05:30,123.18000030517578,130.9199981689453,123.18000030517578,130.47999572753906,89660,0.0,0.0
2025-10-10 00:00:00+05:30,127.0999984741211,134.0,127.0999984741211,129.24000549316406,53255,0.0,0.0
2025-10-13 00:00:00+05:30,126.5,131.0,125.5,126.62999725341797,40996,0.0,0.0
2025-10-14 00:00:00+05:30,127.0,130.5,124.0999984741211,126.37999725341797,124393,0.0,0.0
2025-10-15 00:00:00+05:30,129.0,130.99000549316406,125.01000213623047,127.25,36784,0.0,0.0
2025-10-16 00:00:00+05:30,130.0,130.0,123.4000015258789,123.79000091552734,135414,0.0,0.0
2025-10-17 00:00:00+05:30,126.0,127.4000015258789,123.79000091552734,126.97000122070312,293580,0.0,0.0
2025-10-20 00:00:00+05:30,131.0,131.0,123.01000213623047,125.62999725341797,46069,0.0,0.0
2025-10-21 00:00:00+05:30,127.94999694824219,128.0,125.37000274658203,127.12000274658203,33012,0.0,0.0
2025-10-23 00:00:00+05:30,127.98999786376953,128.5,123.80000305175781,125.26000213623047,54084,0.0,0.0
2025-10-24 00:00:00+05:30,128.0,128.0,124.0,124.4800033569336,21066,0.0,0.0
2025-10-27 00:00:00+05:30,123.30000305175781,125.0999984741211,119.1500015258789,122.05999755859375,63965,0.0,0.0
2025-10-28 00:00:00+05:30,122.05999755859375,124.98999786376953,119.75,123.98999786376953,119501,0.0,0.0
2025-10-29 00:00:00+05:30,122.0,126.44999694824219,122.0,124.4800033569336,40773,0.0,0.0
